filename,clean_width_mm,clean_class,shadowed_width_mm,shadowed_class,restored_width_mm,restored_class
00498,2.6305892875931813,Heavy Crack,13.555810562264435,Heavy Crack,3.2557641192199416,Heavy Crack
00499,2.668332812825267,Heavy Crack,13.579396157414365,Heavy Crack,2.95296461204668,Heavy Crack
00500,2.4413111231467406,Heavy Crack,15.68948692596415,Heavy Crack,2.6907248094147422,Heavy Crack
00501,1.8867962264113207,Medium Crack,13.453624047073712,Heavy Crack,4.534313619501854,Heavy Crack
00502,3.405877273185281,Heavy Crack,17.44133022449836,Heavy Crack,3.0463092423455636,Heavy Crack
00503,3.2,Heavy Crack,11.359577456930342,Heavy Crack,4.0,Heavy Crack
00504,3.405877273185281,Heavy Crack,15.763248396190427,Heavy Crack,3.560898762952972,Heavy Crack
00505,3.394112549695428,Heavy Crack,14.369411957348845,Heavy Crack,3.82099463490856,Heavy Crack
00506,3.130495168499706,Heavy Crack,15.600000000000001,Heavy Crack,2.4413111231467406,Heavy Crack
00507,2.08806130178211,Heavy Crack,13.776792079435621,Heavy Crack,3.8626415831655936,Heavy Crack
00508,2.60768096208106,Heavy Crack,8.919641248391104,Heavy Crack,3.2,Heavy Crack
00509,3.6,Heavy Crack,8.919641248391104,Heavy Crack,4.17612260356422,Heavy Crack
00510,3.687817782917155,Heavy Crack,10.031948963187563,Heavy Crack,4.27551166528639,Heavy Crack
00511,2.1633307652783937,Heavy Crack,12.720062892926277,Heavy Crack,6.3655321851358195,Heavy Crack
00512,2.6,Heavy Crack,13.689411966918081,Heavy Crack,2.95296461204668,Heavy Crack
00513,2.95296461204668,Heavy Crack,16.0312195418814,Heavy Crack,3.560898762952972,Heavy Crack
00514,2.973213749463701,Heavy Crack,12.453112060846479,Heavy Crack,3.687817782917155,Heavy Crack
00515,2.8000000000000003,Heavy Crack,12.496399481450647,Heavy Crack,3.2062439083762797,Heavy Crack
00516,4.079215610874228,Heavy Crack,11.610340218959994,Heavy Crack,3.6,Heavy Crack
00517,2.8284271247461903,Heavy Crack,13.368619973654724,Heavy Crack,3.440930106817051,Heavy Crack
00518,3.492849839314596,Heavy Crack,10.139033484509262,Heavy Crack,4.565084884205331,Heavy Crack
00519,3.3526109228480423,Heavy Crack,14.805404418657398,Heavy Crack,4.9396356140913875,Heavy Crack
00520,4.5694638635183455,Heavy Crack,10.77032961426901,Heavy Crack,4.8373546489791295,Heavy Crack
00521,2.9120439557122073,Heavy Crack,13.050670480860362,Heavy Crack,3.6055512754639896,Heavy Crack
00522,4.5694638635183455,Heavy Crack,13.091982279242513,Heavy Crack,5.4,Heavy Crack
00523,4.5694638635183455,Heavy Crack,11.981652640600128,Heavy Crack,4.800000000000001,Heavy Crack
00524,2.6305892875931813,Heavy Crack,10.295630140987,Heavy Crack,3.0265491900843116,Heavy Crack
00525,3.0528675044947495,Heavy Crack,11.364858116140297,Heavy Crack,3.492849839314596,Heavy Crack
00526,2.4738633753705965,Heavy Crack,12.882546332150334,Heavy Crack,2.009975124224178,Heavy Crack
00527,1.0,Light Crack,16.876018487783192,Heavy Crack,1.264911064067352,Medium Crack
00528,1.4142135623730951,Medium Crack,16.426807358704856,Heavy Crack,1.7088007490635062,Medium Crack
00529,2.529822128134704,Heavy Crack,13.792751719653333,Heavy Crack,2.8000000000000003,Heavy Crack
00530,1.4560219778561037,Medium Crack,12.0,Heavy Crack,1.264911064067352,Medium Crack
00531,1.8110770276274835,Medium Crack,15.307514494521962,Heavy Crack,1.7204650534085255,Medium Crack
00532,1.4560219778561037,Medium Crack,16.16168308066954,Heavy Crack,1.6124515496597098,Medium Crack
00533,2.280350850198276,Heavy Crack,8.988882021697693,Heavy Crack,1.8439088914585775,Medium Crack
00534,2.785677655436824,Heavy Crack,13.219682295728592,Heavy Crack,2.8425340807103794,Heavy Crack
00535,2.8425340807103794,Heavy Crack,15.47384890710776,Heavy Crack,2.95296461204668,Heavy Crack
00536,3.560898762952972,Heavy Crack,14.747203124660622,Heavy Crack,4.204759208325728,Heavy Crack
00537,2.8844410203711917,Heavy Crack,13.0,Heavy Crack,3.0265491900843116,Heavy Crack
00538,2.8284271247461903,Heavy Crack,15.880806024884254,Heavy Crack,3.1240998703626617,Heavy Crack
00539,3.1240998703626617,Heavy Crack,13.776792079435621,Heavy Crack,4.27551166528639,Heavy Crack
00540,3.3105890714493698,Heavy Crack,18.788294228055936,Heavy Crack,3.4176014981270124,Heavy Crack
00541,3.3105890714493698,Heavy Crack,16.341358572652396,Heavy Crack,3.4000000000000004,Heavy Crack
00542,4.219004621945798,Heavy Crack,13.776792079435621,Heavy Crack,5.141984052872977,Heavy Crack
00543,4.242640687119286,Heavy Crack,13.4892549831338,Heavy Crack,3.8470768123342687,Heavy Crack
00544,3.6055512754639896,Heavy Crack,11.57410903698423,Heavy Crack,5.63205113613149,Heavy Crack
00545,3.6055512754639896,Heavy Crack,14.513442045221389,Heavy Crack,4.604345773288535,Heavy Crack
00546,2.280350850198276,Heavy Crack,15.606408939919525,Heavy Crack,3.7947331922020555,Heavy Crack
00547,2.23606797749979,Heavy Crack,10.647065323364933,Heavy Crack,2.60768096208106,Heavy Crack
00548,2.9120439557122073,Heavy Crack,11.606894502837527,Heavy Crack,4.951767361255979,Heavy Crack
00549,2.4413111231467406,Heavy Crack,10.600000000000001,Heavy Crack,3.2802438933713454,Heavy Crack
00550,3.0,Heavy Crack,12.401612798341997,Heavy Crack,3.649657518178932,Heavy Crack
00551,3.006659275674582,Heavy Crack,14.848568954616468,Heavy Crack,3.405877273185281,Heavy Crack
00552,3.111269837220809,Heavy Crack,15.681836627130128,Heavy Crack,3.54400902933387,Heavy Crack
00553,1.2000000000000002,Medium Crack,12.764011908487081,Heavy Crack,1.4000000000000001,Medium Crack
00554,3.0,Heavy Crack,11.44901742508937,Heavy Crack,3.2249030993194197,Heavy Crack
00555,3.006659275674582,Heavy Crack,13.346160496562298,Heavy Crack,3.6,Heavy Crack
00556,1.0,Light Crack,10.0,Heavy Crack,1.1313708498984762,Medium Crack
00557,3.006659275674582,Heavy Crack,13.242356285797479,Heavy Crack,3.984971769034255,Heavy Crack
00558,2.4000000000000004,Heavy Crack,11.364858116140297,Heavy Crack,4.753945729601885,Heavy Crack
00559,1.341640786499874,Medium Crack,14.447145046686561,Heavy Crack,1.5620499351813308,Medium Crack
00560,2.8000000000000003,Heavy Crack,14.427751037497146,Heavy Crack,3.2,Heavy Crack
00561,2.8000000000000003,Heavy Crack,12.04325537385968,Heavy Crack,3.8000000000000003,Heavy Crack
00562,2.778488797889961,Heavy Crack,12.664912159190052,Heavy Crack,4.049691346263318,Heavy Crack
00563,2.8000000000000003,Heavy Crack,15.05722417977497,Heavy Crack,3.2,Heavy Crack
00564,2.4083189157584592,Heavy Crack,14.05844941663198,Heavy Crack,3.984971769034255,Heavy Crack
00565,2.4166091947189146,Heavy Crack,14.20563268566381,Heavy Crack,3.4000000000000004,Heavy Crack
00566,4.123105625617661,Heavy Crack,13.091982279242513,Heavy Crack,2.8425340807103794,Heavy Crack
00567,4.604345773288535,Heavy Crack,12.536347155371857,Heavy Crack,3.649657518178932,Heavy Crack
00568,4.6173585522460785,Heavy Crack,11.988327656516567,Heavy Crack,4.004996878900157,Heavy Crack
00569,3.2557641192199416,Heavy Crack,11.072488428533127,Heavy Crack,3.405877273185281,Heavy Crack
00570,2.683281572999748,Heavy Crack,15.566630977832038,Heavy Crack,2.9120439557122073,Heavy Crack
00571,2.9120439557122073,Heavy Crack,13.926952286842948,Heavy Crack,3.8470768123342687,Heavy Crack
00572,2.9120439557122073,Heavy Crack,13.0,Heavy Crack,3.492849839314596,Heavy Crack
00573,2.4166091947189146,Heavy Crack,12.907362240210043,Heavy Crack,2.60768096208106,Heavy Crack
00574,3.2557641192199416,Heavy Crack,13.352153384379614,Heavy Crack,3.7735924528226414,Heavy Crack
00575,3.2249030993194197,Heavy Crack,13.65283853270081,Heavy Crack,3.622154055254967,Heavy Crack
00576,3.4000000000000004,Heavy Crack,9.097252332435328,Heavy Crack,4.560701700396552,Heavy Crack
00577,2.4083189157584592,Heavy Crack,10.807404868885037,Heavy Crack,2.6,Heavy Crack
00578,2.4083189157584592,Heavy Crack,14.6696966567138,Heavy Crack,4.404543109109048,Heavy Crack
00579,2.209072203437452,Heavy Crack,15.703502793962882,Heavy Crack,4.317406628984581,Heavy Crack
00580,3.2,Heavy Crack,13.078226179417454,Heavy Crack,3.687817782917155,Heavy Crack
00581,2.778488797889961,Heavy Crack,16.561400906928135,Heavy Crack,3.104834939252005,Heavy Crack
00582,4.1036569057366385,Heavy Crack,13.370115930686616,Heavy Crack,4.669047011971501,Heavy Crack
00583,3.423448553724738,Heavy Crack,15.001333274079341,Heavy Crack,3.8470768123342687,Heavy Crack
00584,3.4176014981270124,Heavy Crack,13.370115930686616,Heavy Crack,4.123105625617661,Heavy Crack
00585,3.104834939252005,Heavy Crack,11.034491379306978,Heavy Crack,4.0,Heavy Crack
00586,3.82099463490856,Heavy Crack,12.336936410632909,Heavy Crack,4.440720662234904,Heavy Crack
00587,2.785677655436824,Heavy Crack,11.345483682946268,Heavy Crack,3.440930106817051,Heavy Crack
00588,5.325410782277739,Heavy Crack,11.005453193758084,Heavy Crack,4.9396356140913875,Heavy Crack
00589,3.54400902933387,Heavy Crack,8.280096617793781,Heavy Crack,3.2802438933713454,Heavy Crack
00590,4.294182110716778,Heavy Crack,15.20526224699857,Heavy Crack,5.403702434442518,Heavy Crack
00591,3.54400902933387,Heavy Crack,14.0470637501223,Heavy Crack,2.8000000000000003,Heavy Crack
00592,2.785677655436824,Heavy Crack,10.19803902718557,Heavy Crack,2.8284271247461903,Heavy Crack
00593,3.3105890714493698,Heavy Crack,13.689411966918081,Heavy Crack,3.7947331922020555,Heavy Crack
00594,2.529822128134704,Heavy Crack,10.824047302187848,Heavy Crack,3.405877273185281,Heavy Crack
00595,3.1622776601683795,Heavy Crack,12.96919426949878,Heavy Crack,3.2,Heavy Crack
00596,2.863564212655271,Heavy Crack,14.401388821915754,Heavy Crack,3.1622776601683795,Heavy Crack
00597,3.2062439083762797,Heavy Crack,15.941141740791341,Heavy Crack,3.2802438933713454,Heavy Crack
00598,3.2,Heavy Crack,11.988327656516567,Heavy Crack,3.649657518178932,Heavy Crack
00599,2.8844410203711917,Heavy Crack,12.382245353731285,Heavy Crack,3.6715119501371642,Heavy Crack
00600,3.111269837220809,Heavy Crack,14.756693396557374,Heavy Crack,3.1240998703626617,Heavy Crack
00601,4.39089968002003,Heavy Crack,10.801851693112622,Heavy Crack,4.967896939349689,Heavy Crack
00602,2.8000000000000003,Heavy Crack,15.02664300500947,Heavy Crack,4.204759208325728,Heavy Crack
00603,4.404543109109048,Heavy Crack,11.93649864910142,Heavy Crack,2.668332812825267,Heavy Crack
00604,2.8000000000000003,Heavy Crack,16.469365500832144,Heavy Crack,2.973213749463701,Heavy Crack
00605,2.4083189157584592,Heavy Crack,10.8664621657649,Heavy Crack,2.9120439557122073,Heavy Crack
00606,2.2,Heavy Crack,11.637869220780924,Heavy Crack,3.394112549695428,Heavy Crack
00607,2.2,Heavy Crack,12.39677377384939,Heavy Crack,2.4000000000000004,Heavy Crack
00608,1.1313708498984762,Medium Crack,11.359577456930342,Heavy Crack,1.5231546211727818,Medium Crack
00609,2.2,Heavy Crack,11.661903789690601,Heavy Crack,2.3409399821439254,Heavy Crack
00610,1.6492422502470643,Medium Crack,13.601470508735444,Heavy Crack,1.4422205101855958,Medium Crack
00611,1.8973665961010278,Medium Crack,11.954915307102766,Heavy Crack,1.8973665961010278,Medium Crack
00612,2.0591260281974004,Heavy Crack,11.651609330903607,Heavy Crack,2.4083189157584592,Heavy Crack
00613,1.8,Medium Crack,15.388307249337075,Heavy Crack,2.0,Medium Crack
00614,3.394112549695428,Heavy Crack,11.806777714516354,Heavy Crack,2.280350850198276,Heavy Crack
00615,1.341640786499874,Medium Crack,13.059862173851608,Heavy Crack,1.6124515496597098,Medium Crack
00616,4.47213595499958,Heavy Crack,14.805404418657398,Heavy Crack,3.88329756778952,Heavy Crack
00617,3.1622776601683795,Heavy Crack,15.879546593023367,Heavy Crack,3.649657518178932,Heavy Crack
00618,4.118252056394801,Heavy Crack,9.585405573057407,Heavy Crack,3.4985711369071804,Heavy Crack
00619,4.118252056394801,Heavy Crack,13.944174410842686,Heavy Crack,4.440720662234904,Heavy Crack
00620,4.9396356140913875,Heavy Crack,12.134249049694011,Heavy Crack,5.063595560468865,Heavy Crack
00621,4.9396356140913875,Heavy Crack,9.77547952787995,Heavy Crack,5.560575509783138,Heavy Crack
00622,3.130495168499706,Heavy Crack,11.377170122662314,Heavy Crack,3.6055512754639896,Heavy Crack
00623,4.565084884205331,Heavy Crack,12.16552506059644,Heavy Crack,4.800000000000001,Heavy Crack
00624,3.0,Heavy Crack,14.338758663147937,Heavy Crack,3.649657518178932,Heavy Crack
00625,3.0,Heavy Crack,12.664912159190052,Heavy Crack,3.2249030993194197,Heavy Crack
00626,2.6,Heavy Crack,16.0,Heavy Crack,3.2,Heavy Crack
00627,2.529822128134704,Heavy Crack,11.881077392223318,Heavy Crack,2.973213749463701,Heavy Crack
00628,2.6,Heavy Crack,11.3718951806636,Heavy Crack,3.0463092423455636,Heavy Crack
00629,3.2802438933713454,Heavy Crack,12.839003076563229,Heavy Crack,3.8470768123342687,Heavy Crack
00630,3.2557641192199416,Heavy Crack,11.7881296226331,Heavy Crack,3.676955262170047,Heavy Crack
00631,2.529822128134704,Heavy Crack,16.144348856488453,Heavy Crack,5.685068161420759,Heavy Crack
00632,2.9120439557122073,Heavy Crack,19.11753122136852,Heavy Crack,3.006659275674582,Heavy Crack
00633,3.577708763999664,Heavy Crack,17.36663467687393,Heavy Crack,2.8000000000000003,Heavy Crack
00634,1.4560219778561037,Medium Crack,13.759360450253494,Heavy Crack,5.556977595779922,Heavy Crack
00635,2.6305892875931813,Heavy Crack,13.689411966918081,Heavy Crack,3.440930106817051,Heavy Crack
00636,2.6,Heavy Crack,15.564061166674975,Heavy Crack,6.276941930590087,Heavy Crack
00637,2.009975124224178,Heavy Crack,17.075128110793198,Heavy Crack,2.039607805437114,Heavy Crack
00638,2.12602916254693,Heavy Crack,18.10414317221337,Heavy Crack,1.5231546211727818,Medium Crack
00639,1.8867962264113207,Medium Crack,13.10267148332736,Heavy Crack,3.3286633954186478,Heavy Crack
00640,3.440930106817051,Heavy Crack,16.676930173146374,Heavy Crack,6.957010852370435,Heavy Crack
00641,3.4525353003264136,Heavy Crack,17.120747647226157,Heavy Crack,2.683281572999748,Heavy Crack
00642,3.0265491900843116,Heavy Crack,13.60588108135596,Heavy Crack,2.23606797749979,Heavy Crack
00643,1.6124515496597098,Medium Crack,15.164432069813891,Heavy Crack,1.8,Medium Crack
00644,2.009975124224178,Heavy Crack,19.366982212001954,Heavy Crack,1.969771560359221,Medium Crack
00645,1.5231546211727818,Medium Crack,13.446189051177289,Heavy Crack,4.294182110716778,Heavy Crack
00646,3.720215047547655,Heavy Crack,17.623847480048166,Heavy Crack,5.2345009313209605,Heavy Crack
00647,1.788854381999832,Medium Crack,12.525174649480942,Heavy Crack,6.841052550594829,Heavy Crack
00648,1.7088007490635062,Medium Crack,15.367498169838838,Heavy Crack,1.8439088914585775,Medium Crack
00649,3.492849839314596,Heavy Crack,16.86297719858507,Heavy Crack,1.8439088914585775,Medium Crack
00650,1.7088007490635062,Medium Crack,12.127654348636426,Heavy Crack,1.4000000000000001,Medium Crack
00651,2.6305892875931813,Heavy Crack,16.072336482291554,Heavy Crack,3.0594117081556713,Heavy Crack
00652,1.8,Medium Crack,13.25745073534124,Heavy Crack,5.325410782277739,Heavy Crack
00653,2.973213749463701,Heavy Crack,16.4304595188327,Heavy Crack,2.9120439557122073,Heavy Crack
00654,2.8844410203711917,Heavy Crack,19.41957775030137,Heavy Crack,2.80713376952364,Heavy Crack
00655,3.2,Heavy Crack,10.44030650891055,Heavy Crack,3.6,Heavy Crack
00656,3.8470768123342687,Heavy Crack,12.614277624977184,Heavy Crack,4.3266615305567875,Heavy Crack
00657,3.9446165846632044,Heavy Crack,13.870832707519762,Heavy Crack,4.39089968002003,Heavy Crack
00658,3.0,Heavy Crack,12.657013865837392,Heavy Crack,3.394112549695428,Heavy Crack
00659,2.973213749463701,Heavy Crack,11.40701538527936,Heavy Crack,3.2802438933713454,Heavy Crack
00660,3.111269837220809,Heavy Crack,14.160508465447137,Heavy Crack,3.3105890714493698,Heavy Crack
00661,1.969771560359221,Medium Crack,14.204224723651762,Heavy Crack,3.4000000000000004,Heavy Crack
00662,2.863564212655271,Heavy Crack,11.704699910719626,Heavy Crack,3.8052595180880893,Heavy Crack
00663,2.863564212655271,Heavy Crack,11.682465493208188,Heavy Crack,3.560898762952972,Heavy Crack
00664,2.8844410203711917,Heavy Crack,10.590561835898981,Heavy Crack,3.622154055254967,Heavy Crack
00665,3.2,Heavy Crack,12.529964086141668,Heavy Crack,3.649657518178932,Heavy Crack
00666,3.2,Heavy Crack,10.21763181955584,Heavy Crack,3.649657518178932,Heavy Crack
00667,2.668332812825267,Heavy Crack,12.806248474865697,Heavy Crack,2.785677655436824,Heavy Crack
00668,2.8000000000000003,Heavy Crack,11.601724009818541,Heavy Crack,3.2,Heavy Crack
00669,2.8000000000000003,Heavy Crack,15.211837495845135,Heavy Crack,3.2310988842807022,Heavy Crack
00670,2.778488797889961,Heavy Crack,15.33883959105121,Heavy Crack,3.1622776601683795,Heavy Crack
00671,3.2984845004941286,Heavy Crack,9.20869154657707,Heavy Crack,4.27551166528639,Heavy Crack
00672,3.8626415831655936,Heavy Crack,13.453624047073712,Heavy Crack,4.3266615305567875,Heavy Crack
00673,4.494441010848846,Heavy Crack,15.420765220960988,Heavy Crack,4.161730409336963,Heavy Crack
00674,3.0463092423455636,Heavy Crack,14.69965986001037,Heavy Crack,2.863564212655271,Heavy Crack
00675,2.863564212655271,Heavy Crack,12.876334882255899,Heavy Crack,3.676955262170047,Heavy Crack
00676,2.505992817228334,Heavy Crack,14.926486525636234,Heavy Crack,2.863564212655271,Heavy Crack
00677,2.95296461204668,Heavy Crack,11.86086000254619,Heavy Crack,3.54400902933387,Heavy Crack
00678,2.8000000000000003,Heavy Crack,15.922311389996114,Heavy Crack,3.2062439083762797,Heavy Crack
00679,2.6,Heavy Crack,13.038404810405297,Heavy Crack,2.505992817228334,Heavy Crack
00680,0.7211102550927979,Light Crack,15.811388300841898,Heavy Crack,3.0265491900843116,Heavy Crack
00681,3.2,Heavy Crack,12.806248474865697,Heavy Crack,3.1622776601683795,Heavy Crack
00682,3.4000000000000004,Heavy Crack,9.219544457292889,Heavy Crack,4.004996878900157,Heavy Crack
00683,3.405877273185281,Heavy Crack,13.601470508735444,Heavy Crack,4.294182110716778,Heavy Crack
00684,3.1622776601683795,Heavy Crack,13.535139452550906,Heavy Crack,3.6055512754639896,Heavy Crack
00685,3.2,Heavy Crack,13.010764773832475,Heavy Crack,3.6,Heavy Crack
00686,4.204759208325728,Heavy Crack,13.759360450253494,Heavy Crack,4.123105625617661,Heavy Crack
00687,3.2,Heavy Crack,10.154801819828883,Heavy Crack,3.8470768123342687,Heavy Crack
00688,3.2310988842807022,Heavy Crack,11.738824472663353,Heavy Crack,3.6715119501371642,Heavy Crack
00689,3.2,Heavy Crack,14.42497833620557,Heavy Crack,3.622154055254967,Heavy Crack
00690,2.863564212655271,Heavy Crack,11.72006825918689,Heavy Crack,3.54400902933387,Heavy Crack
00691,3.0463092423455636,Heavy Crack,15.849290204927161,Heavy Crack,4.8166378315169185,Heavy Crack
00692,3.0,Heavy Crack,10.017983829094556,Heavy Crack,3.405877273185281,Heavy Crack
00693,3.2,Heavy Crack,15.090394295710105,Heavy Crack,3.676955262170047,Heavy Crack
00694,3.394112549695428,Heavy Crack,14.469277798148738,Heavy Crack,3.676955262170047,Heavy Crack
00695,3.394112549695428,Heavy Crack,15.58717421471897,Heavy Crack,3.9698866482558417,Heavy Crack
00696,3.104834939252005,Heavy Crack,13.377593206552516,Heavy Crack,3.3526109228480423,Heavy Crack
00697,4.800000000000001,Heavy Crack,14.120906486483083,Heavy Crack,3.4985711369071804,Heavy Crack
00698,4.681879964287851,Heavy Crack,14.091131963046829,Heavy Crack,4.8373546489791295,Heavy Crack
00699,2.973213749463701,Heavy Crack,11.8,Heavy Crack,3.6055512754639896,Heavy Crack
00700,2.8844410203711917,Heavy Crack,11.738824472663353,Heavy Crack,3.1240998703626617,Heavy Crack
00701,2.529822128134704,Heavy Crack,12.016655108639842,Heavy Crack,6.315061361538778,Heavy Crack
00702,2.529822128134704,Heavy Crack,16.208639671483848,Heavy Crack,3.0,Heavy Crack
00703,2.4083189157584592,Heavy Crack,14.418044250174848,Heavy Crack,2.863564212655271,Heavy Crack
00704,2.8425340807103794,Heavy Crack,13.242356285797479,Heavy Crack,3.2802438933713454,Heavy Crack
00705,1.8439088914585775,Medium Crack,17.422973339817748,Heavy Crack,2.0,Medium Crack
00706,2.23606797749979,Heavy Crack,15.754364474646383,Heavy Crack,2.505992817228334,Heavy Crack
00707,2.209072203437452,Heavy Crack,15.41557653803451,Heavy Crack,2.4166091947189146,Heavy Crack
00708,6.511528238439883,Heavy Crack,12.486793023030373,Heavy Crack,3.6,Heavy Crack
00709,6.511528238439883,Heavy Crack,16.32666530556684,Heavy Crack,6.684309986827362,Heavy Crack
00710,6.529931086925804,Heavy Crack,16.278820596099706,Heavy Crack,4.681879964287851,Heavy Crack
00711,2.863564212655271,Heavy Crack,15.579473675320358,Heavy Crack,3.6055512754639896,Heavy Crack
00712,2.8844410203711917,Heavy Crack,17.928747864811978,Heavy Crack,3.3286633954186478,Heavy Crack
00713,2.863564212655271,Heavy Crack,15.001333274079341,Heavy Crack,3.1622776601683795,Heavy Crack
00714,2.4166091947189146,Heavy Crack,7.725283166331187,Heavy Crack,2.95296461204668,Heavy Crack
00715,3.006659275674582,Heavy Crack,14.317821063276353,Heavy Crack,3.111269837220809,Heavy Crack
00716,8.246211251235321,Heavy Crack,12.97690255800667,Heavy Crack,3.2557641192199416,Heavy Crack
00717,1.6124515496597098,Medium Crack,7.962411694957753,Heavy Crack,2.3323807579381204,Heavy Crack
00718,0.8,Light Crack,6.560487786742691,Heavy Crack,1.216552506059644,Medium Crack
00719,2.4000000000000004,Heavy Crack,11.59655121145938,Heavy Crack,2.95296461204668,Heavy Crack
00720,2.6305892875931813,Heavy Crack,12.083045973594572,Heavy Crack,3.2249030993194197,Heavy Crack
00721,0.5656854249492381,Light Crack,11.537764081484767,Heavy Crack,3.0,Heavy Crack
00722,2.6305892875931813,Heavy Crack,12.525174649480942,Heavy Crack,3.622154055254967,Heavy Crack
00723,0.5656854249492381,Light Crack,11.49086593777858,Heavy Crack,5.2,Heavy Crack
00724,2.8000000000000003,Heavy Crack,9.945853407325085,Heavy Crack,4.404543109109048,Heavy Crack
00725,0.632455532033676,Light Crack,13.346160496562298,Heavy Crack,0.8,Light Crack
00726,0.6000000000000001,Light Crack,16.201234520862908,Heavy Crack,3.1622776601683795,Heavy Crack
00727,1.2000000000000002,Medium Crack,12.369316876852983,Heavy Crack,1.6,Medium Crack
00728,1.2000000000000002,Medium Crack,10.182337649086286,Heavy Crack,1.264911064067352,Medium Crack
00729,0.8246211251235321,Light Crack,9.501578816175764,Heavy Crack,0.894427190999916,Light Crack
00730,0.8246211251235321,Light Crack,12.448293055676348,Heavy Crack,0.8246211251235321,Light Crack
00731,0.8,Light Crack,9.068627239003709,Heavy Crack,0.894427190999916,Light Crack
00732,0.8246211251235321,Light Crack,13.813037319865607,Heavy Crack,4.044749683231337,Heavy Crack
00733,0.894427190999916,Light Crack,15.4983870128475,Heavy Crack,1.1313708498984762,Medium Crack
00734,1.264911064067352,Medium Crack,13.602940858505562,Heavy Crack,1.8,Medium Crack
00735,1.0,Light Crack,13.48332303254654,Heavy Crack,4.1036569057366385,Heavy Crack
00736,0.894427190999916,Light Crack,12.712198865656564,Heavy Crack,1.5620499351813308,Medium Crack
00737,0.894427190999916,Light Crack,11.345483682946268,Heavy Crack,4.951767361255979,Heavy Crack
00738,1.5620499351813308,Medium Crack,15.926079241294765,Heavy Crack,1.7088007490635062,Medium Crack
00739,1.5620499351813308,Medium Crack,10.807404868885037,Heavy Crack,1.697056274847714,Medium Crack
00740,1.019803902718557,Medium Crack,12.924395537122809,Heavy Crack,1.4000000000000001,Medium Crack
00741,1.216552506059644,Medium Crack,13.579396157414365,Heavy Crack,5.091168824543143,Heavy Crack
00742,1.216552506059644,Medium Crack,13.95564401953561,Heavy Crack,1.2000000000000002,Medium Crack
00743,0.632455532033676,Light Crack,14.8,Heavy Crack,3.2310988842807022,Heavy Crack
00744,0.7211102550927979,Light Crack,10.917875251164945,Heavy Crack,5.813776741499454,Heavy Crack
00745,0.848528137423857,Light Crack,13.416407864998739,Heavy Crack,2.8425340807103794,Heavy Crack
00746,0.894427190999916,Light Crack,12.001666550941998,Heavy Crack,6.6211781428987395,Heavy Crack
00747,0.8246211251235321,Light Crack,14.317821063276353,Heavy Crack,4.019950248448356,Heavy Crack
00748,0.7211102550927979,Light Crack,12.593649193144934,Heavy Crack,7.8917678627795445,Heavy Crack
